text,rating,is_spam
"Mới nhận lúc chiều, ưng ý.",5,0
"Hay lắm ạ, mặc dù mình chưa giàu nhưng mà đọc cũng an ủi haha",5,0
Khá ony,5,0
Sách chất lượng tốt,5,0
Tạm ổn Sách bị gãy. Gáy sách rách,4,0
Giao hàng nhanh,5,0
"sách đẹp, giấy đẹp",5,0
Có yyvt,5,0
"Đóng gói vô cùng sơ sài. Sách không được kiểm tra hay sao mà mua 1 cuốn thì dơ, 1 cuốn rách và nhăn hết góc",2,0
Sách rất hay,5,0
Sách hay!,5,0
"Sách hay, bọc sách cẩn thận!",5,0
Huu ich,5,0
gửi hàng nhánh đông hàng rất ky qua ok,5,0
"Sách mới, giấy tốt, có vài trang in màu, mùi thơm. Nhân viên bọc cẩn thận.",5,0
Tốt ạ,5,0
Quá tốt,5,0
LIFEMC22A2,5,0
"Sách hay, gói cẩn thận",5,0
rất hay,5,0
sách hay,5,0
"Sách thì mình đã đọc rồi nên mua tặng cho em mình. Nhưng dịch vụ giao hàng mình chê nha. Hàng mình mua tặng nên thanh toán hết rồi. Bạn shipper gọi lớn tiếng với em mình, bắt em mình trả tiền; tới khi em mình kiểm tra lại với mình thì mới biết là nhầm người.",4,0
"Hồi xưa sách còn in méo, vài trang dính nhau, thừa mép, chữ đen nền tối nhìn trang sách hơi tối tối. Giờ công nghệ in sách ngày càng chất lượng. Bìa thì dập bóng nổi chữ lên. Mỗi trang đều in màu, chữ in siêu sắc nét, siêu thẳng thớm trên nền giấy hơi vàng, giấy dày, trơn bóng, rờ đã tay, nhìn đã mắt dễ sợ. Sách này cực kỳ tạo động lực cho việc trích 1 phần thu nhập để tích lũy của cải. Những người bạn cùng số phận quá khứ, nhưng kết quả là người thì giàu nhất thành Babylon, người thì cật lực từng ngày mà vẫn túng thiếu. Y chang tình trạng mình thấy ở những người bạn từ thời cấp 3. Sách này nêu những quy tắc tích lũy, gia tăng tài sản mà tới bây giờ vẫn còn áp dụng",5,0
"Sách hay, đọc dễ ngủ, chuẩn bị giàu ú ụ :D",5,0
Sách đc bọc bookcare thì tốt hơn,4,0
"Sách hay, lời văn rõ ràng, dễ hiểu",5,0
Sách đẹp,5,0
"(*) Đánh giá không tính điểm Shipper thái độ lồi lõm, nhận tiền rồi mà hàng ko giao! 👎",1,0
Giao rất nhanh Đẹp rõ ràng,5,0
bài học tuyệt vời,5,0
Sách hơi bẩn do không do không được bọc,2,0
"sách hay, đáng để đọc một lần trong đời, giao hàng nhanh",4,0
Sách hay giao hàng nhanh,5,0
Tuyệt vời.,5,0
Sách đẹp nhưng hơi bị dính dơ chút,5,0
"Cuốn quản lí chi tiêu tài chính cá nhân, nhận ra rất nhìu điều về cách xài tiền, rất đáng đọc nha mn. Tâm đắc",5,0
"Giao hàng nhanh, sách mới",5,0
"Đã đọc xong. Sách rất hay và đúc kết dc nhiều bí quyết để làm giàu với những câu chuyện dễ đọc, dễ hiểu",5,0
"Sách đẹp, bookcare cẩn thận, nội dung ok",5,0
Tôi là người yêu sách,5,0
"Sách đẹp, đonga gói cẩn thận",4,0
"Sách hay, ý nghĩa, sách bọc cẩn thận, giao nhanh.",5,0
Nội dung hay lắm nha! Mình đọc đi đọc lại 3 lần từ khi mua rồi nha!,5,0
Tuyet voi,5,0
"Sách rất hay dù đã rất nhiều năm qua, giá trị vẫn được giữ nguyên! TIKI ship rất nhanh",5,0
Sách tốt ạ.,5,0
Đẹp hay,5,0
"Đóng gói tốt nha, mua lộn xộn với mỹ phẩm nhưng tiki đóng riêng cho cuốn sách 1 cái hộp nữa nên nhìn ưng quá tinh tế luôn nạ. Sách có màu mọi người ơi, giá sale 50% nên tớ hốt ngay ạ. 11.11 tiki sale đỉnh nhất các sàn luôn. Tuyệt vời tiki là số 1 (trong lòng tớ)",5,0
Ok lắm,5,0
Tốt tốt,5,0
Nội dung hay,4,0
"Mình vừa nhận được sách. Giao hàng nhanh hơn lịch dự kiến, đóng gói cẩn thận, sách mới tinh tươm và đẹp, cảm ơn Tiki và Ns Fahasa ạ",5,0
Sách hay và ý nghĩa,5,0
sách đẹp,5,0
Giao hàng nhanh nhẹn hộp móp méo nhưng sp vẫn nguyên vẹn,5,0
"Very good ,",5,0
"Cuốn sách cơ bản, dễ đọc dễ hiểu qua những câu truyện xưa về cách mua bán, đầu tư, tiết kiệm của người babylon. Với cách viết dễ đọc, dễ hiểu nhưng sâu lắng về sử dụng đồng tiền như nào. Các bài học giúp bạn biết nên làm gì khi khởi nghiệp, cho vay tiền, kiếm tiền trả nợ nên phân bổ ra sao. Đáng phải đọc",5,0
Quyển sách mang cho mình rất nhiều bài học và kiến thức thông qua các câu chuyện về những con người ở thành cổ Babylon. Mình thấy thật may mắn vì đã đọc quyển sách này.,5,0
Nội dung khá hữu ích cho những bạn trẻ đang muốn quản lý tài chính.,5,0
Ok la,5,0
"Nên đọc khi bạn có hứng thú về quản lý tài chính cá nhân, muốn hiểu hơn về giá trị đồng tiền và đang quyết tâm hướng đến độc lập tài chính trong tương lai",5,0
"Dễ tiếp thu, bài học căn bản, bổ ích",5,0
"Không có bọc, đóng gói khá sơ sài",4,0
Tiki giao nhanh lắm mà gói sách ẩu quá， cũng may sách k sao,5,0
"sách hay, bìa đẹp",5,0
"Sách đẹp, chất lượng hay. Tiki làm dịch vụ chất lượng.",5,0
"Sách đẹp in ấn rõ nét bao gói cẩn thận, giao hàng đúng hẹn. Cảm ơn nhiều 💖",5,0
"Bìa, giấy sách chất lượng nha",5,0
(*) Đánh giá không tính điểm Đóng gói rất kém làm sách bị bong hết gáy,2,0
Vừa mua về đã tróc phần bìa sách,2,0
"Giấy đẹp, nội dung hay, bổ ích về cách quản lý tiền bạc",5,0
Giá trị,5,0
Sách này bestseller- hy vọng hay- giao hàng nhanh- bao bì số 1,5,0
sách bổ ích đáng đọc 1 lần,5,0
"Quy tắc làm giàu có từ 2000 trước công nguyên rất đơn giản nhưng lại khó thực hiện, chỉ cần tuân thủ 10 quy luật bạn sẽ trở thành triệu phú",5,0
"giao hàng nhanh, đóng gói chắc chắn. Thấy mn review nhiều nên muốn thử đọc. Đọc xong mình sẽ quay lại nx nội dung nha",5,0
"Đang đọc dở mà mắc đi quân sự, xong quên mang theooo, buồn vaizzz",5,0
"Ship nhanh, sách đẹp",5,0
"Giao hàng nhanh. Bìa lẫn trang sách đều mới,có tặng kèm bookmark, chất liệu giấy rất đẹp Nội dung thì tui chưa đọc, mong rằng sẽ hay và có ích",5,0
"Nội dung hay Tư duy về tiền, giữ tiền, tiền đẻ ra tiền Giao nhanh, sách đẹp Cuốn sách mọi người đáng mua",5,0
"Sách bọc cẩn thận, mới cứng. Giá thì mua được rẻ. Nội dung chưa biết mà thấy cái title hay nên mua đọc thử.",5,0
"Sách rất mới, đọc rất hayy",5,0
"Sách hay,những bài học tuyệt vời",5,0
"Bao bìa đẹp, tôi thích",5,0
Nội dung hay đúng là sách hay nhất về quản lý tiền nghe kể chuyện đọc mãi không chán,5,0
Sách rất hay. Ship rất nhanh. Đóng gói kỹ,5,0
Nội dung hay ! Đúng vs hình,5,0
Giao hàng cực nhanh,5,0
"sách đẹp , chất lượng , giao hàng nhanh",5,0
Mua 2 quyển sách mà 1 quyển dính đất mấy trang. Tui bóc bao mà sao lạ vậy. Với lại tui không thấy đánh giá chỉ chọn được 5*,5,0
Cảm ơn Shop.,5,0
"Sách hay, tiki giao hàng nhanh, đóng gói đẹp.",5,0
"Sách hay, giấy sờ rất mịn mượt, quá ok",5,0
Mua sách tiki là ổn áp nhất ngày xưa cung nghĩ tiết kiệm 1 tí mua sách rẻ trên mạng đọc nhưng chất lượng in và giấy thì ối giồi ôi.Từ nay chỉ trung thành vs tiki,5,0
Sách mới đẹp thơm lắm. Câu chữ rõ nét đẹp,5,0
"Sách hay, bạn làm gì để ổn định tài chính. Hãy giành 1/10 ntn thì đọc sách nhé.",5,0
Hơi xước chút ở mép nhưng vẫn ok có tặng kẹp sách,5,0
Chất lượng sách ok,5,0
Ldl,5,0
"Giao hàng nhanh, shipper thân thiện. Love love nhiug nhiudy",5,0
"Sách hay, mọi người nên đọc, giao hàng nhanh, giấy OK!",5,0
"5 sao cho Tiki và nhà sách, sách nhận được còn mới, bọc sách khi vận chuyển rất kĩ,",5,0
sách đẹp.,5,0
Tuyệt vời,5,0
sách oki nha,5,0
giao hàng đúng hẹn,5,0
"phiên bản 10 chương. giấy láng, mịn, chữ nhỏ hơn trung bình xíu, khổ vừa tay, hình minh hoạ màu đỏ. nội dung ngắn gọn, súc tích, phù hợp cho người đọc quan tâm tài chính, kể cả tài chính cá nhân",5,0
"Giao hàng nhanh chóng , shop đóng gói kĩ , khi nhận sách sách có 1 màng bọc giúp sách sạch , sách có độ dày vừa phải",5,0
- Ngoại quan: chất lượng khá tốt. - Nội dung: Dành cho các bạn trẻ nhập môn vào con đường tài chính. Bài học đầu tiên mà quyển sách này mang lại là tiết kiệm và hết chẳng có gì khác. Nhưng việc dẫn dắt qua các câu chuyện khá thú vị làm cho nội dung này đỡ nhàm chán.,4,0
Sách hay quá chắt được nhiều bài học,1,0
Tuyệt đỉnh,5,0
"sách đẹp, giao lâu",5,0
"Sách hay, bìa đẹp",5,0
giao hàng hộp có bị móp méo xíu nhưng ko sao sách đẹp,5,0
Sách 10/10,5,0
Giao hàng rất lâu... Đóng gói chưa được tốt Sách bị cấn ở đầu,3,0
Goog,5,0
giá tốt,5,0
"Sách đẹp, giao nhanh đúng giờ, nội dung hay, mình hay mua hàng ở trên Tiki nên cực kỳ là an tâm luôn. Cho hẳn shop 5 sao.",5,0
"sách rất hay, nội dung truyền đạt dễ hiểu",5,0
sách đóng gói cẩn thận,5,0
Chưa đọc nhưng sách đẹp,5,0
"Sách đẹp, giao hàng nhanh, nội dung hay! Đóng gói chưa được kỹ lắm!",5,0
Giao đúng hạn chất lượng sách đẹp và mới Nội dung tuyệt vời khai mở tư duy,5,0
hay,5,0
good book,4,0
"Đóng gói cẩn thận, sách không bị móp méo😍",5,0
"Rất xịn xò, từ cách đóng gói, chất liệu giấy và cả nội dung. 💯💯",5,0
"Giống như lạc vào Babylon cổ đại , tác giả dẫn dắt chúng ta đến thế giới Babylon và thông qua những nhân vật chính đưa ra cho chúng ta nhiều bài học vô cùng bổ ích về cách tiết kiệm, buôn bán và kinh doanh tạo ra của cải . 10 sao . 1 tác phẩm kinh điển rất hay",5,0
khá hay,5,0
rất tốt,5,0
giao nhanh sách hay,5,0
"Sách bị lỗi, Sách có nhiều trang trắng, mất nội dung. Có thể gửi cho tôi quyển khác đầy đủ nội dung không?",2,0
"Sách hay, in sắc nét, nên mua",5,0
"Giao hàng đúng lịch, Sách tuy không có bọc nhưng vẫn đẹp, không gặp vấn đề gì. Giấy dày, có những trang in màu bắt mắt và thu hút. Sách là nội dung cơ bản của việc quản lý tài chính (tiết kiệm, chi tiêu, buôn bán, làm giàu,...). Nội dung được lồng ghép qua những câu chuyện ngắn nên rất dễ đọc và cuốn. Đọc 3 4 ngày là hết quyển rồi. Đọc càng sớm càng tốt cho việc quản lý tài chính của bản thân.",5,0
"Sách hay, đóng gói cẩn thận",5,0
Sách in đẹp,5,0
"sách đẹp, giao hàng nhanh",5,0
Đóng gói cẩn thận Giao hàng nhanh Chất lượng sp tốt,5,0
"Khỏi bàn về nội dung, dù có bản lậu hay file online thì mình vẫn thích mua những cuốn sách ""kinh điển"" về để sở hữu, thi thoảng mang ra đọc lại và nhắc nhở bản thân. Sách đẹp, giấy trắng, bìa bóng đc bọc cẩn thận trong nilon tránh bụi, có bookmark.",5,0
Cũng hay,5,0
"Sách đẹp nhưng đóng gói cẩu thả quá, shipper đi giao gặp trời mưa, ẩm, cong hết sách rồi.",3,0
"Về chất lượng sách : ok lắm luôn, khum có bị mẻ góc hay gì, còn mới toanh nội dung : =)) không còn gì để bàn cãi",5,0
Sach tot,5,0
"Sách bị lỗi,rơi trang,mất chữ ..",1,0
Sản phẩm ok,5,0
Một quyển sách hay tóm gọn quy tắc tài chính đơn giản nhưng rất thực tế,5,0
"Giao Hàng nhanh, chất lượng giấy ok",4,0
Sách tốt giao nhanh,5,0
Sách khá ổn!,4,0
Sách rất hay.,5,0
"Nội dung đọc cực kĩ dễ hiểu, truyền cảm hứng. Chỉ hơn 2 ngày, mình đã đọc hết quyển sách này.",5,0
"Mình rất thích cuốn này, cực kì sâu sắc",5,0
"sách xịn, nội dung hay và ý nghĩa. cho 5*",5,0
sản phẩm đúng như quảng cáo ạ,5,0
"Sách hay, giao rất nhanh, chất giấy khá ổn, in ấn rõ nét",5,0
"sách viết về thành Babylon cổ đại, quá đó là những nguyên tắc của đồng tền ,quy tắc làm giàu ,rất ý nghĩa, đáng đọc",5,0
Cuốn này xuất sắc. Ai đang bế tắc không hiểu tại sao làm bao năm mà không dư. Đọc cuốn này xong năm sau dư một khúc nhen. Kkk,5,0
Sách giao nhanh. Đóng gói cẩn thận. Chất lượng tốt.,5,0
cuốn sách hay và ý nghĩa những câ chuyện về tài chính cá nhân được đúc kết tinh hoa hay nha mng,5,0
"chưa đọc, nhưng hi vọng ko bị như mấy cuộn da của bên quyển người bán hàng vĩ đại nhất 13-4 cập nhập, hnay đọc xong thì thấy sách chỉ có đến trang 208, bị thiếu trang, ko biết sách lỗi hay nhà bán hàng bán sách giả hay ko biết nữa, quá chán",1,0
"Cảm ơn tiki, cảm ơn sách và tri thức ạ♡♡♡",5,0
"sách đẹp, tiki bọc gói sơ sài",4,0
bổ ích,5,0
Một cuốn sách cần thiết cho những ai muốn trở nên giàu có một cách thực sự và giàu có một cách chân chính và khôn ngoan.,5,0
chất lượng tốt,5,0
"Sách đẹp, giao hàng nhanh. Nội dung rất hay giúp ta hiểu về những quy tắc về tiền bạc nên áp dụng nếu muốn dư giả, cải thiện cuộc sống. *** cách chữa bệnh rỗng túi: 1. Tích lũy 1/10 số thu nhập 2. Kiểm soát những khoảng chi tiêu để ko vượt quá 9/10 thu nhập 3. Dùng số tiền tích lũy sinh lợi thông qua việc đầu tư đúng đắn 4. Giữ gìn cản thận số tiền mình đang có ()không tiêu pha và o những trò cá cược, cờ bạc 5. Quyết tâm sở hữu 1 ngôi nhà 6. Đảm bảo các nguồn thu nhập lâu dài 7. Tăng cường khả năng kiếm tiền (chăm chỉ làm việc, học thêm kiến thức)",5,0
"Sách đẹp , giao đúng hẹn !!!!",5,0
sách được bọc gói kĩ càng không bong góc cong mép. Thật tuyệt vời. Cảm ơn nhà sách sẽ ủng hộ Fahasa dài dài,5,0
5 sao,5,0
"Sách đẹp, giao nhanh",5,0
Tốt. Hài lòng.,5,0
"Sách nguyên vẹn khi nhận được, chữ in rõ ràng, bìa sách đẹp, giao hàng nhanh.",5,0
"Bọc sách cẩn thận, giao hàng nhanh. Hôm qua đặt nay có luôn. Tuyệt!",5,0
Giao hàng có thời gian bình thường,3,0
Sách hay nên đọc,5,0
Giao hàng quá lâu........,2,0
"Đóng gói chất lượng, sách ko bị rách/ nhăng. Sách không quá dày như tưởng tượng",5,0
"Mình rất thích cuốn sách, giao hàng nhanh, sách đẹp. Rất hài lòng",5,0
sách đẹp đúng như sách,5,0
"sách có bọc nhựa đẹp chắc chắn , rất đẹp , cảm ơn shop ạ.",5,0
nên đọc,5,0
chưa đọc hết nhưng cách diễn đạt dễ hiểu,5,0
Giao hàng nhanh đóng gói cẩn thận.rất ưng ý.cảm ơn shop,5,0
Sách nói về kỹ năng quản lý tài chính rất hay,5,0
Hehe,5,0
Đẹp,5,0
Sách hay. Đọc dễ hiểu,5,0
"Sách tốt, sẽ ủng hộ ạ, 10/10",5,0
Mới đẹp,4,0
"Cuốn sách nổi tiếng từ rất lâu mà giờ mới mua về, thật sự khuyến khích mọi ng nên mua em nó về để học cách quản lý chi tiêu và làm giàu. Sách đơn giản, mỏng, dễ đọc và dễ làm theo. Tuy các chương có vài bài học được lặp lại nhiều lần nhưng vẫn rất đáng mua.",5,0
sách quá tệ!!!!😡😡😡😡😡😡,2,0
10 luôn,5,0
"Quá tuyệt giao hàng siêu nhanh ý, chưa đến 1 ngày, sẽ ủng hộ nhiều lần nữa",5,0
tuyệt vời,5,0
gói hàng chưa kĩ sách bị mốp góc xíu,3,0
sách rất đẹp giao hàng tốt nhanh,5,0
Giao hàng nhanh Noiij dung cực ohaamr,5,0
Ngắn gọn và rất dễ áp dụng,5,0
Sách tốt,4,0
Đóng gói không cẩn thận làm sách bị cong,1,0
Giao hàng nhanh. Nhưng rất ẩu. Không có chống sock để bảo vệ. Khi giao đến tay thấy cả sách bên trong. Hy vọng không có lần sau,5,0
hơi cũ,4,0
"Mình đã mua và đọc được 3 chương đầu (khoảng hơn 50 trang; chiếm 1/4 quyển sách) mình có nhận xét như sau: Sách thiết kế đẹp, bìa chắc chắn, giấy cứng, giá phù hợp. Nói đây là sách hay nhất mọi thời đại về cách làm giàu là quá lố! Phần nội dung không có gì đặc biệt, thiếu sự hấp dẫn, tính ứng dụng ko cao. Mình hơi thất vọng sau khi mua",1,0
